"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): J. Information and communication","Currency: 2017 PPP $","2018",1323.26,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): J. Information and communication","Currency: U.S. dollars","2018",283.43,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): K. Financial and insurance activities","Currency: Local currency","2018",14687.36,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): K. Financial and insurance activities","Currency: 2017 PPP $","2018",3859.4,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): K. Financial and insurance activities","Currency: U.S. dollars","2018",826.65,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): L. Real estate activities","Currency: Local currency","2018",3793.08,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): L. Real estate activities","Currency: 2017 PPP $","2018",996.71,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): L. Real estate activities","Currency: U.S. dollars","2018",213.49,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities","Currency: Local currency","2018",3663.18,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities","Currency: 2017 PPP $","2018",962.58,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities","Currency: U.S. dollars","2018",206.18,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): N. Administrative and support service activities","Currency: Local currency","2018",4013.91,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): N. Administrative and support service activities","Currency: 2017 PPP $","2018",1054.74,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): N. Administrative and support service activities","Currency: U.S. dollars","2018",225.92,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): P. Education","Currency: Local currency","2018",2355.52,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): P. Education","Currency: 2017 PPP $","2018",618.96,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): P. Education","Currency: U.S. dollars","2018",132.58,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): Q. Human health and social work activities","Currency: Local currency","2018",4048.55,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): Q. Human health and social work activities","Currency: 2017 PPP $","2018",1063.84,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): Q. Human health and social work activities","Currency: U.S. dollars","2018",227.87,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation","Currency: Local currency","2018",2896.77,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation","Currency: 2017 PPP $","2018",761.19,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation","Currency: U.S. dollars","2018",163.04,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): S. Other service activities","Currency: Local currency","2018",5360.54,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): S. Other service activities","Currency: 2017 PPP $","2018",1408.59,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): S. Other service activities","Currency: U.S. dollars","2018",301.71,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): Total","Currency: Local currency","2018",4425.26,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): Total","Currency: 2017 PPP $","2018",1162.83,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): Total","Currency: U.S. dollars","2018",249.07,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing","Currency: Local currency","2018",4680.73,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing","Currency: 2017 PPP $","2018",1229.96,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing","Currency: U.S. dollars","2018",263.45,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): B. Mining and quarrying","Currency: Local currency","2018",7005.94,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): B. Mining and quarrying","Currency: 2017 PPP $","2018",1840.95,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): B. Mining and quarrying","Currency: U.S. dollars","2018",394.32,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): C. Manufacturing","Currency: Local currency","2018",2931.41,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): C. Manufacturing","Currency: 2017 PPP $","2018",770.29,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): C. Manufacturing","Currency: U.S. dollars","2018",164.99,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply","Currency: Local currency","2018",6100.97,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply","Currency: 2017 PPP $","2018",1603.15,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply","Currency: U.S. dollars","2018",343.38,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities","Currency: Local currency","2018",4745.68,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities","Currency: 2017 PPP $","2018",1247.02,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities","Currency: U.S. dollars","2018",267.1,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): F. Construction","Currency: Local currency","2018",6404.07,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): F. Construction","Currency: 2017 PPP $","2018",1682.8,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): F. Construction","Currency: U.S. dollars","2018",360.44,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles","Currency: Local currency","2018",4100.51,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles","Currency: 2017 PPP $","2018",1077.49,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles","Currency: U.S. dollars","2018",230.79,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): H. Transportation and storage","Currency: Local currency","2018",6295.82,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): H. Transportation and storage","Currency: 2017 PPP $","2018",1654.35,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): H. Transportation and storage","Currency: U.S. dollars","2018",354.35,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): I. Accommodation and food service activities","Currency: Local currency","2018",3056.98,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): I. Accommodation and food service activities","Currency: 2017 PPP $","2018",803.28,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Female","Economic activity (ISIC-Rev.4): I. Accommodation and food service activities","Currency: U.S. dollars","2018",172.06,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
